date,open,high,low,close,volume
2006-08-22,37164.93,37568.19,37001.61,37130.81,132.59M
2006-08-23,37130.81,37310.35,36881.57,37121.81,118.94M
2006-08-24,37121.81,37121.81,36173.85,36651.38,188.37M
2006-08-25,36651.38,37028.36,36555.93,36861.66,159.06M
2006-08-28,36861.66,36879.61,36519.58,36686.71,153.81M
2006-08-29,36686.71,37056.71,36686.71,36897.20,116.13M
2006-08-31,36897.20,37395.48,36897.20,37285.94,202.56M
2006-09-01,37285.94,37424.21,37077.53,37414.94,212.94M
2006-09-04,37414.94,38139.07,37396.32,38139.07,264.95M
2006-09-05,38139.07,38389.54,37944.26,38180.02,236.85M
2006-09-06,38180.02,38190.29,37512.10,37689.67,179.25M
2006-09-07,37689.67,37689.67,37235.01,37457.04,203.30M
2006-09-08,37457.04,37743.59,37132.66,37371.99,178.72M
2006-09-11,37371.99,37423.40,36878.74,37172.63,177.12M
2006-09-12,37172.63,37624.54,36992.95,37624.54,295.18M
2006-09-13,37624.54,38230.17,37624.54,37774.59,300.79M
2006-09-14,37774.59,38191.01,37225.31,37478.65,270.55M
2006-09-15,37478.65,38143.91,37415.17,38143.91,204.89M
2006-09-18,38143.91,38646.03,38099.32,38245.87,230.06M
2006-09-19,38245.87,38435.17,37873.45,38345.10,190.92M
2006-09-20,38345.10,38409.23,38014.85,38275.02,205.91M
2006-09-21,38275.02,38538.22,37637.97,37790.82,209.70M
2006-09-22,37790.82,37790.82,36228.08,36390.01,261.56M
2006-09-25,36390.01,36807.66,35961.41,36084.24,166.14M
2006-09-26,36084.24,36588.42,35932.06,36432.37,223.56M
2006-09-27,36432.37,37207.20,36432.37,36818.73,266.57M
2006-09-28,36818.73,37268.21,36778.03,37268.21,259.49M
2006-09-29,37268.21,37467.09,36782.09,36924.86,259.70M
2006-10-02,36924.86,36983.89,36461.82,36983.89,159.22M
2006-10-03,36983.89,37096.47,36597.86,36830.44,178.74M
2006-10-04,36830.44,36830.44,36223.89,36389.72,168.98M
2006-10-05,36389.72,37086.18,36389.72,36917.37,310.48M
2006-10-06,36917.37,37094.07,36502.54,36737.62,181.37M
2006-10-09,36737.62,36913.60,36593.51,36885.89,116.74M
2006-10-10,36885.89,37477.20,36885.89,37449.23,237.02M
2006-10-11,37449.23,37784.80,37427.26,37660.37,243.47M
2006-10-12,37660.37,38316.92,37522.73,38316.92,318.95M
2006-10-13,38316.92,38643.27,38223.89,38486.09,367.06M
2006-10-16,38486.09,38997.95,38425.34,38997.95,251.31M
2006-10-17,38997.95,39107.99,38333.63,38456.75,294.40M
2006-10-18,38456.75,39763.49,38456.75,39743.83,341.65M
2006-10-19,39743.83,40188.87,39283.02,39823.94,408.67M
2006-10-20,39823.94,39987.86,39405.14,39643.76,215.69M
2006-10-26,39643.76,40830.05,39643.76,40591.06,360.92M
2006-10-27,40591.06,40890.93,40382.07,40683.25,305.62M
2006-10-30,40683.25,40683.25,39763.58,40081.41,203.10M
2006-10-31,40081.41,40622.78,39846.13,40582.25,256.08M
2006-11-01,40582.25,40640.85,40283.54,40601.72,288.82M
2006-11-02,40601.72,40601.72,39350.31,39504.05,284.54M
2006-11-03,39504.05,39530.19,38708.82,39307.05,264.36M
2006-11-06,39307.05,39810.37,39195.46,39675.85,245.28M
2006-11-07,39675.85,40595.32,39675.85,40163.70,321.59M
2006-11-08,40163.70,40163.70,39614.90,39736.73,234.15M
2006-11-09,39736.73,40323.47,39692.06,39890.93,269.10M
2006-11-10,39890.93,39890.93,39345.09,39627.18,156.67M
2006-11-13,39627.18,39751.98,38797.14,39030.30,178.89M
2006-11-14,39030.30,39655.14,39022.41,39655.14,164.39M
2006-11-15,39655.14,39971.31,39467.73,39654.14,186.06M
2006-11-16,39654.14,39888.91,39113.50,39268.13,175.30M
2006-11-17,39268.13,39292.71,38314.67,38432.80,183.23M
2006-11-20,38432.80,38432.80,37685.30,38346.57,200.32M
2006-11-21,38346.57,38501.10,37935.18,38501.10,194.96M
2006-11-22,38501.10,38668.34,37528.10,37733.58,216.68M
2006-11-23,37733.58,38202.36,37510.06,38077.05,224.52M
2006-11-24,38077.05,38077.52,37422.46,37582.13,229.75M
2006-11-27,37582.13,38238.57,37552.95,38238.57,204.17M
2006-11-28,38238.57,38238.57,37033.93,37183.79,178.32M
2006-11-29,37183.79,38066.89,37183.79,38066.89,239.01M
2006-11-30,38066.89,38575.07,38058.72,38168.53,263.67M
2006-12-01,38168.53,38450.75,38006.43,38196.52,129.60M
2006-12-04,38196.52,38196.52,37452.47,37654.69,135.62M
2006-12-05,37654.69,38166.46,37412.82,38163.03,226.98M
2006-12-06,38163.03,38378.89,38035.50,38184.76,197.65M
2006-12-07,38184.76,39857.75,38184.76,39857.75,585.03M
2006-12-08,39857.75,39857.75,39167.74,39320.47,267.50M
2006-12-11,39320.47,39476.47,39111.11,39461.94,141.92M
2006-12-12,39461.94,39987.45,39073.60,39213.02,219.47M
2006-12-13,39213.02,39213.02,38716.95,38874.90,175.90M
2006-12-14,38874.90,39595.38,38836.10,39595.38,231.50M
2006-12-15,39595.38,40236.33,39595.38,40204.80,351.60M
2006-12-18,40204.80,40380.31,39703.06,39832.52,217.10M
2006-12-19,39832.52,39832.52,38940.37,39071.10,224.05M
2006-12-20,39071.10,39561.47,38852.57,38996.68,153.42M
2006-12-21,38996.68,39150.18,38758.45,39082.95,156.95M
2006-12-22,39082.95,39180.20,38858.80,39180.20,114.22M
2006-12-25,39180.20,39180.20,38553.15,38705.39,148.84M
2006-12-26,38705.39,39046.29,38497.08,38766.55,153.65M
2006-12-27,38766.55,38861.01,38283.70,38610.57,204.03M
2006-12-28,38610.57,39241.81,38610.57,39138.18,276.51M
2006-12-29,39138.18,39468.92,38901.52,39117.46,260.99M
2007-01-04,39117.46,39298.38,38808.67,39006.27,194.40M
2007-01-05,39006.27,39006.27,38184.02,38435.15,220.27M
2007-01-08,38435.15,38435.15,37398.22,37832.05,221.72M
2007-01-09,37832.05,38136.59,36975.98,37083.09,304.17M
2007-01-10,37083.09,37192.84,36344.15,36629.89,278.51M
2007-01-11,36629.89,37640.38,36629.89,37640.38,304.28M
2007-01-12,37640.38,38253.73,37640.38,38138.21,345.93M
2007-01-15,38138.21,39042.95,38076.77,39042.95,286.61M
2007-01-16,39042.95,39075.93,38655.97,38888.47,239.83M
2007-01-17,38888.47,39395.79,38789.00,39218.09,293.77M
2007-01-18,39218.09,40256.29,39218.09,40256.29,377.57M
2007-01-19,40256.29,40811.96,39806.25,40201.14,441.61M
2007-01-22,40201.14,41296.63,40201.14,41246.95,349.33M
2007-01-23,41246.95,41311.11,40622.04,41250.09,276.25M
2007-01-24,41250.09,42118.11,41250.09,42035.52,422.22M
2007-01-25,42035.52,42516.82,41793.19,42122.68,500.71M
2007-01-26,42122.68,42122.68,41318.86,41846.38,363.21M
2007-01-29,41846.38,41962.90,41128.33,41397.38,313.60M
2007-01-30,41397.38,41454.29,40687.67,41357.49,315.40M
2007-01-31,41357.49,41763.90,41056.03,41182.55,317.50M
2007-02-01,41182.55,42540.19,41182.55,42301.96,555.55M
2007-02-02,42301.96,43318.76,42226.30,43112.53,461.16M
2007-02-05,43112.53,43146.43,42376.40,42700.51,296.79M
2007-02-06,42700.51,43096.25,42350.59,42501.42,335.92M
2007-02-07,42501.42,42569.84,41772.70,42099.02,277.71M
2007-02-08,42099.02,42099.02,41091.77,41645.21,334.41M
2007-02-09,41645.21,42379.64,41645.21,42185.46,459.49M
2007-02-12,42185.46,42286.07,41784.98,42025.89,376.12M
2007-02-13,42025.89,42756.37,41960.83,42551.57,429.02M
2007-02-14,42551.57,43482.86,42551.57,43256.30,449.88M
2007-02-15,43256.30,44235.84,43256.30,43813.73,509.76M
2007-02-16,43813.73,43984.35,43385.46,43636.19,313.20M
2007-02-19,43636.19,44259.48,43636.19,44252.94,377.96M
2007-02-20,44252.94,44616.14,43795.44,44061.48,409.12M
2007-02-21,44061.48,44160.44,42486.24,42888.58,376.82M
2007-02-22,42888.58,43948.88,42888.58,43829.12,409.64M
2007-02-23,43829.12,43829.12,43149.18,43591.72,230.85M
2007-02-26,43591.72,43760.22,43181.91,43736.78,326.80M
2007-02-27,43736.78,43736.78,41515.86,41773.98,442.13M
2007-02-28,41773.98,41773.98,40468.28,41430.99,483.52M
2007-03-01,41430.99,41567.92,39424.55,39588.24,507.98M
2007-03-02,39588.24,40651.87,39512.26,40550.34,488.07M
2007-03-05,40550.34,40550.34,38824.03,39729.40,350.72M
2007-03-06,39729.40,40536.70,39729.40,40230.78,326.11M
2007-03-07,40230.78,40912.29,40103.31,40406.51,318.14M
2007-03-08,40406.51,41468.17,40406.51,41406.85,356.65M
2007-03-09,41406.85,42056.32,40921.30,42056.32,280.14M
2007-03-12,42056.32,42632.68,41589.42,41978.34,307.26M
2007-03-13,41978.34,42300.96,41244.71,41665.97,317.14M
2007-03-14,41665.97,41665.97,40182.94,40501.85,329.42M
2007-03-15,40501.85,41491.19,40501.85,41195.20,365.89M
2007-03-16,41195.20,41819.84,40862.11,41819.84,327.02M
2007-03-19,41819.84,42155.34,41571.08,41922.21,362.20M
2007-03-20,41922.21,42446.62,41678.16,41817.66,264.61M
2007-03-21,41817.66,42466.99,41817.66,42419.39,307.76M
2007-03-22,42419.39,43538.60,42419.39,43239.83,445.79M
2007-03-23,43239.83,43628.39,43003.43,43408.71,399.32M
2007-03-26,43408.71,43646.24,42900.73,43263.64,255.03M
2007-03-27,43263.64,43319.30,42765.14,43097.10,263.21M
2007-03-28,43097.10,43287.15,42582.50,43079.51,357.27M
2007-03-29,43079.51,43666.17,43034.71,43666.17,380.79M
2007-03-30,43666.17,43909.73,43430.95,43661.12,430.46M
2007-04-02,43661.12,43735.54,43240.68,43542.20,302.44M
2007-04-03,43542.20,44399.54,43542.20,44309.25,502.91M
2007-04-04,44309.25,45089.64,44309.25,44660.68,462.22M
2007-04-05,44660.68,45751.38,44660.68,45714.06,584.38M
2007-04-06,45714.06,46015.42,45535.61,45845.24,326.53M
2007-04-09,45845.24,45938.93,45470.41,45889.23,342.01M
2007-04-10,45889.23,45889.23,45022.20,45339.77,397.96M
2007-04-11,45339.77,46325.94,45339.77,46105.80,395.14M
2007-04-12,46105.80,46105.80,45273.35,45566.09,332.72M
2007-04-13,45566.09,46252.19,45566.09,46044.18,337.24M
2007-04-16,46044.18,46945.67,46044.18,46697.07,354.36M
2007-04-17,46697.07,46864.52,46242.95,46621.49,409.51M
2007-04-18,46621.49,47077.55,45526.49,45634.02,390.91M
2007-04-19,45634.02,46390.11,44843.36,46308.10,490.29M
2007-04-20,46308.10,47556.56,46308.10,47355.82,634.33M
2007-04-24,47355.82,47502.32,46437.45,47014.90,544.00M
2007-04-25,47014.90,48038.05,46837.51,48032.72,380.25M
2007-04-26,48032.72,48569.52,47637.77,47826.05,442.57M
2007-04-27,47826.05,48005.39,46548.33,46861.31,349.37M
2007-04-30,43116.13,46861.31,43116.13,44984.45,525.72M
2007-05-01,44984.45,44984.45,43448.29,43529.49,375.16M
2007-05-02,43529.49,45323.37,43529.49,44256.13,446.11M
2007-05-03,44256.13,45270.52,44256.13,45077.67,362.54M
2007-05-04,45077.67,45310.91,44182.55,44818.05,314.31M
2007-05-07,44818.05,45359.49,44560.91,44681.09,311.62M
2007-05-08,44681.09,45009.21,44394.58,44707.31,233.04M
2007-05-09,44707.31,45533.11,44707.31,45102.68,305.23M
2007-05-10,45102.68,45623.72,44619.73,45055.57,275.49M
2007-05-11,45055.57,45055.57,44269.45,44820.76,320.30M
2007-05-14,44820.76,45348.95,44820.76,45142.17,290.63M
2007-05-15,45142.17,45229.65,44781.84,44897.67,280.25M
2007-05-16,44897.67,45543.96,44883.00,45539.69,256.92M
2007-05-17,45539.69,46234.69,45539.69,45860.04,315.01M
2007-05-18,45860.04,46165.07,45630.50,46073.29,196.34M
2007-05-21,46073.29,46530.00,45889.89,46209.06,248.98M
2007-05-22,46209.06,46729.84,46209.06,46369.23,290.89M
2007-05-23,46369.23,46617.54,46023.28,46424.71,243.23M
2007-05-24,46424.71,46482.28,45589.33,46237.07,219.67M
2007-05-25,46237.07,46291.87,45766.61,46194.27,194.81M
2007-05-28,46194.27,46927.81,46194.27,46927.81,165.54M
2007-05-29,46927.81,47111.95,46651.14,47003.04,304.02M
2007-05-30,47003.04,47003.04,46136.81,46274.69,221.00M
2007-05-31,46274.69,47081.81,46274.69,47081.49,296.65M
2007-06-01,47081.49,47081.49,46337.68,46490.14,183.29M
2007-06-04,46490.14,46678.92,45871.62,46111.14,167.30M
2007-06-05,46111.14,46737.48,46091.26,46451.60,240.95M
2007-06-06,46451.60,46699.56,45711.70,45861.01,275.39M
2007-06-07,45861.01,45974.57,44547.26,44843.86,249.19M
2007-06-08,44843.86,44843.86,43516.46,44332.44,308.42M
2007-06-11,44332.44,44984.94,44332.44,44893.70,177.49M
2007-06-12,44893.70,45212.82,44245.89,44371.97,164.13M
2007-06-13,44371.97,44729.70,43804.04,44629.52,258.72M
2007-06-14,44629.52,45296.67,44552.32,44675.54,213.21M
2007-06-15,44675.54,46014.92,44675.54,45971.80,328.83M
2007-06-18,45971.80,46553.82,45971.80,46367.59,221.00M
2007-06-19,46367.59,46512.74,46036.17,46231.77,172.37M
2007-06-20,46231.77,46516.38,46067.49,46251.18,193.98M
2007-06-21,46251.18,46251.18,45574.71,45952.39,249.55M
2007-06-22,45952.39,46122.93,45544.38,45705.10,126.66M
2007-06-25,45705.10,45705.10,45168.26,45417.05,187.63M
2007-06-26,45417.05,46024.39,45116.00,46010.13,246.00M
2007-06-27,46010.13,46010.13,45029.00,45161.75,201.97M
2007-06-28,45161.75,46213.03,45161.75,46181.38,247.97M
2007-06-29,46181.38,47093.67,45925.01,47093.67,249.97M
2007-07-02,47093.67,47764.21,46917.20,47730.53,244.17M
2007-07-03,47730.53,48826.34,47730.53,48680.30,383.09M
2007-07-04,48680.30,49733.19,48614.15,49476.29,514.50M
2007-07-05,49476.29,50054.20,49416.66,49850.05,458.89M
2007-07-06,49850.05,50176.55,49410.53,49895.33,414.95M
2007-07-09,49895.33,51388.05,49895.33,51281.85,488.10M
2007-07-10,51281.85,51500.91,50497.29,50557.62,453.00M
2007-07-11,50557.62,50557.62,49369.33,50055.54,318.50M
2007-07-12,50534.05,52062.88,50055.54,52005.80,478.41M
2007-07-13,52959.69,53061.64,51852.54,52086.68,563.48M
2007-07-16,52086.68,52296.89,51557.00,51774.43,324.39M
2007-07-17,51774.43,51774.43,50992.78,51643.83,328.89M
2007-07-18,51643.83,51643.83,50784.08,51111.99,299.91M
2007-07-19,51111.99,53325.29,51111.99,53325.29,464.33M
2007-07-20,53325.29,53736.74,52634.75,52935.75,410.56M
2007-07-23,52935.75,55912.80,52935.75,55625.44,679.55M
2007-07-24,55625.44,56309.76,54624.88,54930.74,535.49M
2007-07-25,54930.74,55061.61,53806.64,54831.94,473.75M
2007-07-26,54831.94,54831.94,51831.88,52512.38,509.61M
2007-07-27,52512.38,52512.38,50644.71,51561.91,623.35M
2007-07-30,51561.91,52200.82,50478.46,51459.22,397.56M
2007-07-31,51459.22,52971.20,51459.22,52824.89,390.31M
2007-08-01,52824.89,52824.89,50383.08,51299.30,449.70M
2007-08-02,51299.30,52169.35,51037.36,51393.57,360.91M
2007-08-03,51393.57,51787.88,50620.26,50716.44,423.55M
2007-08-06,50716.44,50716.44,49749.16,50429.89,286.53M
2007-08-07,49601.39,51272.74,50429.89,50708.22,287.64M
2007-08-08,50708.22,52172.79,50708.22,52070.55,373.07M
2007-08-09,52070.55,52390.14,49938.43,49974.83,408.71M
2007-08-10,49974.83,49974.83,48573.12,49186.43,347.97M
2007-08-13,49186.43,50272.52,49186.43,50272.52,256.85M
2007-08-14,50272.52,50272.52,49307.76,49880.90,268.15M
2007-08-15,49880.90,49880.90,47023.21,47714.12,344.20M
2007-08-16,47714.12,47714.12,43291.42,44473.30,514.34M
2007-08-17,44473.30,46576.86,43480.74,46576.86,716.35M
2007-08-20,46576.86,47008.70,46015.93,46148.81,311.63M
2007-08-21,46148.81,46277.03,45028.21,45264.96,407.00M
2007-08-22,45264.96,47040.59,45264.96,46881.96,366.24M
2007-08-23,47756.35,48065.24,47181.06,47388.60,396.90M
2007-08-24,47388.60,47403.36,46633.86,46823.97,218.64M
2007-08-27,46823.97,47914.42,46823.97,47914.42,200.34M
2007-08-28,47914.42,48016.34,47428.51,47750.68,298.89M
2007-08-29,47750.68,48180.76,46835.17,48082.17,368.19M
2007-08-31,48082.17,50200.70,48082.17,50198.60,420.57M
2007-09-03,50198.60,50571.42,49737.23,49936.94,287.64M
2007-09-04,49936.94,50298.38,49569.19,50032.59,314.15M
2007-09-05,50032.59,50515.05,49301.27,49421.38,334.82M
2007-09-06,49421.38,49914.15,48690.33,49601.39,333.80M
2007-09-07,49601.39,49904.13,48681.39,49050.42,262.15M
2007-09-10,49050.42,49321.75,48466.75,48548.93,214.32M
2007-09-11,48548.93,49356.58,48548.93,49296.18,220.78M
2007-09-12,49296.18,49596.21,48785.52,49233.05,231.23M
2007-09-13,49233.05,49795.10,49017.82,49680.51,256.06M
2007-09-14,50276.14,50620.91,49680.51,50620.91,458.43M
2007-09-17,50175.48,50740.25,49975.79,50536.54,277.25M
2007-09-18,50241.76,50770.95,50086.23,50500.93,312.71M
2007-09-19,52508.57,53912.57,50500.93,53884.08,672.53M
2007-09-20,53884.08,53918.61,53215.90,53543.06,472.41M
2007-09-21,53303.94,54027.86,53066.82,53882.14,615.12M
2007-09-24,54038.67,54210.36,53496.73,53580.70,522.03M
2007-09-25,53485.44,53711.74,52552.00,52893.18,356.62M
2007-09-26,53262.47,54267.06,52893.18,54245.83,552.32M
2007-09-27,55012.18,55129.02,54158.86,54390.20,487.74M
2007-09-28,54741.20,54973.16,53874.06,54044.22,297.57M
2007-10-01,54003.53,54224.00,53199.15,54198.04,275.22M
2007-10-02,55135.85,55402.67,54198.04,54733.30,501.90M
2007-10-03,54837.38,54838.17,53933.68,54164.90,329.26M
2007-10-04,53922.74,55257.99,53843.74,54915.90,359.67M
2007-10-05,55324.70,56792.97,54915.90,56792.97,686.36M
2007-10-08,56981.63,57350.86,56117.34,56279.09,492.73M
2007-10-09,56177.33,58008.72,55964.77,57910.57,544.86M
2007-10-10,58191.67,58191.67,57233.88,57418.04,394.61M
2007-10-11,57418.04,58182.37,57277.71,58053.40,140.83M
2007-10-15,57122.77,58864.34,56741.74,58231.90,422.98M
2007-10-16,57666.70,58231.90,57048.39,57185.37,358.23M
2007-10-17,57127.51,58119.80,56729.98,57931.92,469.05M
2007-10-18,58079.84,58191.63,55910.00,56268.18,512.43M
2007-10-19,56268.18,56773.62,55130.28,55486.84,440.16M
2007-10-22,52655.03,55486.84,52094.03,53969.78,369.90M
2007-10-23,54703.59,56085.66,53969.78,55752.22,366.27M
2007-10-24,55769.38,55769.38,54903.37,55638.88,391.19M
2007-10-25,56028.69,56648.74,55466.20,55728.60,421.96M
2007-10-26,56070.37,56612.17,55728.60,56446.59,275.38M
2007-10-30,56860.94,57059.75,56446.59,56774.27,404.15M
2007-10-31,56796.44,57891.74,56623.84,57615.72,491.34M
2007-11-01,58157.66,58747.28,56547.42,57371.31,518.70M
2007-11-02,56474.62,57406.83,56474.62,56855.06,368.50M
2007-11-05,56485.21,56855.06,55537.26,56064.31,262.37M
2007-11-06,56599.59,56971.31,56064.31,56905.99,370.52M
2007-11-07,56989.71,57484.61,55709.60,56076.44,410.03M
2007-11-08,54919.01,56076.44,54405.66,55160.75,412.95M
2007-11-09,55541.13,55688.42,53458.51,53689.08,343.53M
2007-11-12,53309.24,54084.03,53280.50,54084.03,267.99M
2007-11-13,54147.75,54719.01,53573.11,54719.01,300.34M
2007-11-14,55563.49,55946.54,54719.01,55664.90,352.58M
2007-11-15,55719.17,56064.94,54506.74,54743.01,258.79M
2007-11-16,54307.94,54861.77,54181.12,54304.47,225.39M
2007-11-19,54579.00,54910.62,53098.19,53262.90,200.95M
2007-11-20,53548.43,53936.33,52632.26,53577.76,272.06M
2007-11-21,52582.82,53577.76,51800.40,52615.59,231.94M
2007-11-22,52088.53,52615.59,51527.83,52199.33,226.40M
2007-11-23,52331.38,52629.18,51875.31,52331.29,184.98M
2007-11-26,52994.61,53107.16,52234.54,52682.48,180.55M
2007-11-27,52188.02,52682.48,50939.89,51452.32,242.62M
2007-11-28,52292.21,53202.82,51452.32,53202.82,140.80M
2007-11-29,53697.98,53769.14,52851.83,53181.19,241.65M
2007-11-30,53631.04,54563.95,53181.19,54213.82,319.27M
2007-12-03,54116.43,54575.35,53883.12,54320.04,195.13M
2007-12-04,54315.98,54635.68,53672.53,54013.30,180.34M
2007-12-05,54404.74,55555.15,54013.30,55521.18,277.76M
2007-12-06,55851.18,56186.89,55329.16,56186.89,303.52M
2007-12-07,56392.93,56816.84,56071.61,56490.57,270.97M
2007-12-10,56190.23,56881.48,55769.30,56518.62,193.02M
2007-12-11,56964.08,57088.27,56079.37,56271.27,180.96M
2007-12-12,55430.16,56794.94,55314.65,56766.22,294.63M
2007-12-13,55927.99,56766.22,55070.54,55239.00,259.96M
2007-12-14,55604.27,55938.62,54646.05,54911.71,225.91M
2007-12-17,54374.98,54911.71,53371.99,53603.43,174.02M
2007-12-18,53489.76,54223.58,53373.92,54223.58,215.54M
2007-12-19,54105.02,54223.58,53584.26,53847.36,60.74M
2007-12-24,54822.81,55510.46,53847.36,55510.46,149.04M
2007-12-25,55508.12,55543.31,55083.41,55380.65,132.98M
2007-12-26,55430.97,55901.30,55241.59,55373.17,137.93M
2007-12-27,55499.77,56023.59,55092.04,55233.00,175.69M
2007-12-28,54955.12,56066.18,54848.86,55698.42,128.41M
2007-12-31,55832.94,55981.22,55096.49,55538.13,82.07M
